Exercício: 2018
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Do FGTS";2201360,93
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Com Instituição Não Financeira";376730679,37
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";173600661,92
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";450555051,42
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";450555051,42
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";463502409,83
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";12947358,41
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3565447361,66
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";4846051636,63
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";82,87
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";73,57
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";9692103273,26
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";8722892945,93
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Precatórios Anteriores a 05/05/2000";9570257,72
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"Passivo Atuarial";15513958501,14
Governo do Estado do Acre;12;AC;Executivo;816687;"Até o 3º Quadrimestre";"RP Não-Processados";53594663,52
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";4510651233,44
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";3131926189,16
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";20053625,58
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";20053625,58
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";2427826270,45
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";493534518,65
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";493534518,65
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";177750946,66
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";20412897,04
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";133849470,65
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";18900998,15
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Do FGTS";4587580,82
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Dívidas Contratuais";12760827,82
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1378725044,28
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";1359060179,17
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";1343648826,48
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";1369831926,62
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";26183100,14
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";15411352,69
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3151591054,27
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";6500433453,02
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";69,39
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";48,48
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";13000866906,04
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";11700780215,44
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Anteriores a 05/05/2000";0,01
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";1879311470,06
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";102654024,97
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";22657104,29
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4425167156,94
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Dívida Contratual";3175057670,28
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Empréstimos";507032891,74
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Internos";485929906,25
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Externos";21102985,49
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";2493235631,7
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";163196946,68
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"De Tributos";15564899,85
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";124169211,13
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";18900998,15
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Do FGTS";4561837,55
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Demais Dívidas Contratuais";11592200,16
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1250109486,66
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";1746184467,58
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";1746184467,58
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";1783820465,41
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";37635997,83
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2678982689,36
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";6632182922,54
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";66,72
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";40,39
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";13264365845,08
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";11937929260,57
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";266865000,8
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Passivo Atuarial";1879311470,06
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";152168225,5
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 1º Quadrimestre";"RP Não-Processados";162494396,1
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4513575803,07
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Dívida Contratual";3239356783,71
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Empréstimos";490138771,16
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Internos";467376572,45
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Externos";22762198,71
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";2587696726,38
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";151109603,21
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"De Tributos";15080065,93
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";112861619,59
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";18900998,15
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Do FGTS";4266919,54
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Demais Dívidas Contratuais";10411682,96
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1274219019,36
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";1897480474,09
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";1877647190,54
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";1898107667,17
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";20460476,63
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";19833283,55
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2616095328,98
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";6716934403,98
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";67,2
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";38,95
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";13433868807,96
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";12090481927,16
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";321602890,62
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"Passivo Atuarial";2058605510,85
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 2º Quadrimestre";"RP Não-Processados";59076969,01
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4541483099,26
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Dívida Contratual";3169654354,34
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Empréstimos";472098955,67
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Internos";450202729,6
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Externos";21896226,07
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";2566926575,94
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";130628822,73
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"De Tributos";6428636,34
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";101126168,45
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";18900998,15
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Do FGTS";4173019,79
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1371828744,92
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";1279829743,91
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";1259996460,36
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";1437271317,56
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";177274857,2
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";19833283,55
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3261653355,35
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";6943539791,00
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";65,41
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";46,97
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";13887079582,00
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";12498371623,8
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";339335422,11
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"Passivo Atuarial";2058605510,85
Governo do Estado de Rondônia;11;RO;Executivo;1787279;"Até o 3º Quadrimestre";"RP Não-Processados";16397034,5
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";19633436438,3
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";18906473410,07
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";9629210023,31
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";9606576639,05
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";22633384,26
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";8808764905,3
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";468498481,46
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";116971347,55
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";169231773,32
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";182295360,59
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";726963028,23
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";276153178,26
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";276153178,26
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";2019059826,6
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";1742906648,34
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";19357283260,04
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";21030448557,77
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";93,36
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";92,04
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";42060897115,54
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";37854807403,99
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Anteriores a 05/05/2000";39229497,76
Governo do Estado de Goiás;52;GO;Executivo;6695855;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";1613354066,39
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";19519370937,55
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Dívida Contratual";18762640588,63
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Empréstimos";9620219665,97
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Internos";9595287581,05
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Externos";24932084,92
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";8823218173,6
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";319202749,06
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"De Tributos";5821275,94
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";132517058,03
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";180864415,09
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";756730348,92
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";1078369436,41
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";1078369436,41
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";1578697935,05
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";500328498,64
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";18441001501,14
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";21517262834,73
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";90,71
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";85,7
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";43034525669,46
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";38731073102,51
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"Precatórios Anteriores a 05/05/2000";21244064,86
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 1º Quadrimestre";"RP Não-Processados";935921133,99
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";19905577211,68
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Dívida Contratual";19152716312,87
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Empréstimos";9930148357,04
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Internos";9897939065,94
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Externos";32209291,1
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";8935028698,98
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";287539256,85
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"De Tributos";10737967,1
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";97503925,32
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";179297364,43
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";752860898,81
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";971638025,13
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";971638025,13
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";1419554847,13
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";447916822,00
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";18933939186,55
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";21775721627,29
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";91,41
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";86,95
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";43551443254,58
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";39196298929,12
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"Precatórios Anteriores a 05/05/2000";20793765,09
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 2º Quadrimestre";"RP Não-Processados";914058363,32
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";19634872554,19
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 3º Quadrimestre";"Dívida Contratual";18931158469,68
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 3º Quadrimestre";"Empréstimos";9753531477,96
Governo do Estado de Goiás;52;GO;Executivo;6695855;"Até o 3º Quadrimestre";"Internos";9713879867,35
